Time,U_EN,V_EN,W_EN
0,-17.275,-25.9525,-53.8375
0.025,-2.6,-30.8275,-70.5525
0.05,18.97,-28.705,-82.8175
0.075,37.9525,-30.255,-71.9375
0.1,32.3925,-30.9825,-82.77
0.125,16.1025,-39.75,-99.67
0.15,16.0825,-42.5275,-110.1825
0.175,28.8075,-25.47,-94.525
0.2,50.5375,18.76,-34.935
0.225,62.4875,31.7425,17.2075
0.25,61.2975,58.0725,17.455
0.275,56.91,75.45,8.525
0.3,54.935,80.91,10.5075
0.325,29.96,84.6725,45.305
0.35,12.2975,85.8425,90.8375
0.375,14.8675,84.465,131.96
0.4,70.145,77.905,157.54
0.425,10.91,-53.4825,89.3575
0.45,10.21,-39.76,82.975
0.475,20.385,-36.4025,75.69
0.5,28.32,-37.9075,61.075
0.525,38.79,-29.9875,43.7225
0.55,47.915,1.435,36.4325
0.575,56.3925,30.4425,28.335
0.6,65.735,44.3425,19.33
0.625,71.1775,35.14,14.7475
0.65,78.0075,3.9975,12.37
0.675,87.32,-23.8625,12.28
0.7,101.11,-56.475,14.4
0.725,117.9525,-83.4625,15.965
0.75,139.5325,-96.91,20.8475
0.775,147.89,-63.7025,22.125
0.8,157.48,-17.1025,21.535
0.825,163.1425,-16.2075,19.0625
0.85,170.27,-60.775,17.93
0.875,176.455,-85.1925,19.68
0.9,181.315,-82.02,22.45
0.925,184.1975,-62.435,23.9825
0.95,187.32,-13.965,26.38
0.975,190.2175,42.5325,28.2475
1,192.6075,81.5225,29.1675
1.025,194.9475,91.2825,31.2825
1.05,198.02,92.3275,33.605
1.075,200.405,87.8325,35.57
1.1,202.0125,80.985,35.9175
1.125,203.8075,73.8675,34.5425
1.15,204.65,66.505,30.5775
1.175,205.1925,59.8725,28.185
1.2,204.8525,31.715,26.205
1.225,205.1825,-25.84,19.595
1.25,206.3425,-56.8,19.115
1.275,208.2925,-79.445,18.8125
1.3,209.7525,-86.26,16.6975
1.325,210.335,-85.7625,16.165
1.35,210.4275,-76.5125,17
1.375,209.54,-59.9425,18.175
1.4,208.3825,-44.8775,18.96
1.425,207.7525,-36.91,19.71
1.45,207.385,-31.5425,19.895
1.475,206.025,-29.9925,20.3525
1.5,206.42,-31.7,21.16
1.525,207.19,-34.8725,22.915
1.55,207.885,-35.54,22.0425
1.575,208.175,-28.16,20.6875
1.6,207.445,-8.285,18.3
1.625,204.2575,21.575,18.32
1.65,202.0825,37.1875,19.85
1.675,201.3125,55.795,23.3725
1.7,196.64,85.7425,28.365
1.725,190.3,87.3225,26.7525
1.75,186.3675,84.51,25.4775
1.775,184.895,75.0475,24.3925
1.8,185.6925,66.845,23.895
1.825,188.0175,57.7325,23.5475
1.85,191.06,42.665,24.8325
1.875,192.8575,30.28,24.2925
1.9,193.61,23.0475,24.145
1.925,194.7425,17.24,23.8
1.95,195.6225,13.2975,23.815
1.975,196.7075,9.1775,24.47
2,197.5825,5.76,24.64
2.025,197.2875,2.6025,24.6275
2.05,196.8725,0.6775,24.8775
2.075,195.9475,0.495,24.47
2.1,193.265,2.01,23.015
2.125,191.88,4.8425,21.0925
2.15,194.005,8.61,21.0925
2.175,194.745,8.6125,23.3225
2.2,194.5525,7.61,24.79
2.225,195.1425,7.2775,24.87
2.25,196.65,9.92,25.7425
2.275,197.98,12.045,26.64
2.3,198.6225,11.805,27.1075
2.325,199.145,11.7575,28.18
2.35,198.33,11.4025,27.745
2.375,197.905,9.79,27.4675
2.4,198.03,9.9675,25.8475
2.425,198.9475,12.26,23.015
2.45,200.32,14.3575,21.1925
2.475,202.815,14.7925,21.125
2.5,204.31,15.105,21.3825
2.525,204.695,15.2975,22.79
2.55,204.485,16.425,21.27
2.575,203.6625,16.39,19.8675
2.6,202.7425,16.42,18.9575
2.625,202.145,13.8475,18.765
2.65,201.24,11.885,18.0825
2.675,200.5675,11.4025,18.245
2.7,199.9225,10.77,19.8875
2.725,199.7975,10.0975,20.8375
2.75,200.635,11.015,21.4975
2.775,199.9425,11.5525,21.1525
2.8,198.82,11.3425,20.3875
2.825,197.265,10.955,20.025
2.85,196.16,10.76,20.89
2.875,196.37,10.585,22.1
2.9,197.61,10.9325,23.0325
2.925,199.3475,12.1875,23.54
2.95,199.8975,12.84,23.625
2.975,200.42,13.0675,23.0075
3,199.7,12.885,21.8925
3.025,200.43,9.735,21.3
3.05,201.0025,6.39,21.9275
3.075,201.7,2.585,22.7675
3.1,201.6675,0.1025,23.6675
3.125,201.79,0.1625,24.295
3.15,201.475,1.495,24.2875
3.175,202.025,3.6625,23.7325
3.2,200.755,6.5925,21.545
3.225,200.115,8.185,20.8275
3.25,200.8125,9.2875,21.9675
3.275,200.7425,9.4675,22.3
3.3,200.485,10.06,23.725
3.325,200.36,9.955,25.0175
3.35,199.705,9.6475,25.1975
3.375,198.345,9.0075,24.3475
3.4,197.105,7.755,23.925
3.425,195.6375,6.6125,23.635
3.45,194.95,6.6525,23.315
3.475,194.435,6.725,22.435
3.5,193.1725,5.8875,22.1325
3.525,190.47,4.5275,21.2475
3.55,187.7975,0.63,20.99
3.575,185.82,-2.135,20.645
3.6,186.13,-3.0125,19.605
3.625,188.0225,-2.2225,18.2875
3.65,188.7825,-1.6825,17.845
3.675,190.23,1.1075,18.1825
3.7,191.2475,4.2675,17.89
3.725,191.4725,5.5875,18.08
3.75,190.79,5.6975,18.3125
3.775,189.865,5.675,19.1725
3.8,189.26,5.18,20.2675
3.825,188.62,5.055,21.51
3.85,188.075,4.7025,21.8175
3.875,186.265,3.8725,22.3325
3.9,183.5825,2.6125,22.085
3.925,180.7,1.255,21.5325
3.95,177.05,1.02,20.35
3.975,173.8825,1.8925,18.555
4,171.92,3.02,17.2925
4.025,170.445,2.76,15.54
4.05,169.535,2.6075,14.19
4.075,169.0825,1.8625,14.1525
4.1,170.595,1.975,14.4775
4.125,172.7175,2.1875,14.8775
4.15,174.14,2.485,16.03
4.175,174.135,3.5,16.9225
4.2,173.0925,4.5375,17.855
4.225,171.335,4.745,17.7375
4.25,170.0575,4.4325,16.7175
4.275,169.785,3.9375,16.2475
4.3,170.4825,3.605,16.215
4.325,171.8875,3.1825,17.0875
4.35,173.775,2.6325,18.1925
4.375,174.2175,1.7275,18.415
4.4,174.6425,2.76,19.5675
4.425,175.2,3.88,20.4075
4.45,175.02,3.9275,20.3925
4.475,173.7175,4.1,19.5825
4.5,172.53,4.5075,18.8725
4.525,170.7725,5.365,17.1525
4.55,170.075,5.925,16.28
4.575,170.48,5.4175,16.7825
4.6,171.595,4.64,18.1875
4.625,171.83,5.8375,18.8125
4.65,170.46,7.96,19.14
4.675,168.4575,8.8375,19.1625
4.7,166.795,9.28,19.195
4.725,165.9925,9.0025,19.1625
4.75,166.195,8.75,19.0325
4.775,166.515,8.515,18.7875
4.8,167.0375,8.1425,18.4675
4.825,167.0125,7.5325,18.5
4.85,168.28,6.4425,18.085
4.875,168.335,5.7175,17.7075
4.9,166.87,5.2025,17.12
4.925,164.8025,3.775,16.715
4.95,163.06,2.785,16.6625
4.975,162.83,3.9275,16.155
5,164.1075,2.93,16.7575
5.025,166.1125,1.9975,16.865
5.05,168.995,2.0925,17.6725
5.075,173.4325,2.5825,20.095
5.1,174.1725,2.54,21.05
5.125,173.9725,3.1075,20.9625
5.15,173.425,3.66,20.6075
5.175,172.56,4.325,19.85
5.2,172.1025,6.135,18.825
5.225,171.4625,7.875,17.3725
5.25,170.1975,8.5975,16.1275
5.275,169.29,9.0875,15.2625
5.3,169.7075,8.3525,15.4275
5.325,169.7775,7.5425,15.615
5.35,169.2725,6.2925,15.715
5.375,167.99,5.425,16.0125
5.4,166.465,4.8825,16.7675
5.425,164.8425,4.9225,17.3025
5.45,162.92,5.7525,18.3325
5.475,162.7225,7.16,18.7425
5.5,162.1275,7.7475,18.06
5.525,160.4025,7.58,16.915
5.55,159.28,6.4175,17.3125
5.575,158.0625,5.785,17.3525
5.6,156.3775,5.485,16.505
5.625,154.6275,5.8575,14.6275
5.65,153.105,5.8325,12.3075
5.675,152.6625,5.415,10.6675
5.7,152.965,4.6225,9.9325
5.725,154.845,3.9825,10.455
5.75,158.005,3.915,11.6325
5.775,160.3375,6.375,13.4725
5.8,159.2225,7.1475,13.67
5.825,157.405,6.9925,13.1375
5.85,156.2975,6.2675,12.8875
5.875,154.4475,5.5775,12.13
5.9,156.1075,4.165,12.9525
5.925,156.97,3.555,13.1875
5.95,159.8875,2.42,13.99
5.975,163.32,0.905,15.5275
6,166.1175,0.9325,17.06
6.025,168.155,3.305,17.615
6.05,168.9575,5.16,18.2
6.075,168.895,6.69,18.9075
6.1,168.715,6.5425,19.165
6.125,169.0925,4.6875,20.25
6.15,168.7,3.2275,20.61
6.175,169,2.075,20.5025
6.2,168.9375,1.2225,20.295
6.225,168.3775,1.1325,20.3025
6.25,167.56,1.3225,20.15
6.275,166.6525,1.7775,19.9475
6.3,165.255,3.0475,19.065
6.325,163.755,5.16,17.8575
6.35,163.0225,6.59,16.1725
6.375,162.97,6.8175,16.445
6.4,161.97,7.34,17.045
6.425,161.65,6.97,17.5375
6.45,162.945,5.995,17.47
6.475,162.5125,5.825,16.5775
6.5,161.69,5.8225,15.675
6.525,160.3375,5.445,14.87
6.55,156.9975,4.6575,13.5375
6.575,153.935,4.025,12.7575
6.6,150.1325,3.915,12.455
6.625,149.38,3.9575,12.09
6.65,149.11,4.705,11.5775
6.675,149.675,5.6575,11.2025
6.7,150.2725,6.265,10.1325
6.725,150.5975,6.385,8.5175
6.75,150.8175,6.3325,7.4675
6.775,151.27,6.7075,7.0775
6.8,151.9175,7.6075,6.7275
6.825,152.9825,7.2225,8.1425
6.85,153.72,5.545,10.0725
6.875,154.8925,4.9425,11.7775
6.9,156.6325,4.375,15.6925
6.925,157.4275,4.6875,16.6075
6.95,157.1175,5.975,16.0625
6.975,157.505,6.9075,16.025
7,157.8675,6.85,16.2275
7.025,157.28,6.2425,16.3
7.05,156.6925,5.7125,17.4425
7.075,155.48,5.8325,18.2375
7.1,154.7175,5.21,19.25
7.125,153.415,4.895,19.325
7.15,152.4075,4.7025,18.5325
7.175,152.57,4.835,17.255
7.2,153.535,5.88,16.4525
7.225,153.955,5.695,15.675
7.25,154.3825,6.2725,14.5025
7.275,154.3275,7.435,14.02
7.3,153.9825,7.36,14.55
7.325,153.7125,6.57,15.26
7.35,153.5125,5.8375,15.66
7.375,155.9825,4.9725,16.95
7.4,158.3325,4.245,18.4475
7.425,160.2775,3.5075,19.18
7.45,161.72,2.7125,18.95
7.475,165.0375,3.495,19.15
7.5,166.1675,4.08,18.035
7.525,167.0825,4.305,17.3825
7.55,168.84,3.2575,17.33
7.575,169.3925,1.9175,17.545
7.6,169.045,1.5075,17.6
7.625,168.42,1.2475,17.6725
7.65,167.7925,1.57,16.6625
7.675,166.2925,3.4425,14.8925
7.7,163.73,4.7225,13.8075
7.725,161.305,3.3175,13.945
7.75,159.2225,2.1125,14.4425
7.775,157.2825,1.3225,15.295
7.8,156.1825,1.175,16.1175
7.825,155.445,0.9775,16.5
7.85,154.6925,1.145,16.5375
7.875,153.5975,1.57,16.07
7.9,154.4675,2.4775,16.0025
7.925,155.465,3.445,15.9
7.95,156.95,5.1325,15.8075
7.975,157.6975,6.205,16.2275
8,157.555,5.795,16.285
8.025,156.7525,3.705,16.3425
8.05,154.7325,0.74,15.935
8.075,152.5,-2.11,14.7875
8.1,150.6225,-3.295,13.8525
8.125,149.8725,-1.2375,13.74
8.15,149.835,-0.045,13.285
8.175,149.58,0.485,12.4575
8.2,150.02,1.9275,12.12
8.225,150.8475,2.3875,12.1225
8.25,151.175,2.655,12.085
8.275,151.9625,4.755,11.785
8.3,152.3275,5.8625,11.55
8.325,152.365,6.1775,12.175
8.35,150.705,5.12,12.9075
8.375,149.6125,4.4275,12.935
8.4,148.53,3.3425,13.0025
8.425,147.9875,2.375,13.155
8.45,147.775,1.0925,13.215
8.475,148.6525,0.35,13.395
8.5,149.8125,0.2525,13.84
8.525,151.19,0.6475,14.1275
8.55,152.6425,1.1625,14.8575
8.575,154.31,1.6775,16.5375
8.6,155.785,2,17.1825
8.625,156.05,1.26,16.57
8.65,155.22,-0.3725,16.015
8.675,154.3475,-1.555,15.4175
8.7,152.77,-2.4975,15.025
8.725,149.4625,-3.1325,13.62
8.75,147.405,-2.5,11.99
8.775,144.94,-0.72,10.4025
8.8,142.475,0.6725,9.9425
8.825,140.025,0.15,10.55
8.85,138.615,-1.4375,11.49
8.875,137.655,-1.66,12.2025
8.9,137.36,-1.4475,12.7975
8.925,137.0325,-0.5875,13.0875
8.95,137.165,0.8025,13.1675
8.975,137.105,2.23,12.8925
9,137.015,3.3225,13.1025
9.025,136.7275,3.6125,13.28
9.05,136.265,2.7875,12.6825
9.075,136.365,1.3975,11.46
9.1,138.74,0.7025,11.005
9.125,140.7075,1.1725,11.5525
9.15,141.8975,2.5125,13.08
9.175,142.06,4.355,16.4175
9.2,141.4125,5.4775,17.3125
9.225,140.76,6.165,17.125
9.25,140.2025,5.8975,15.6075
9.275,139.9775,4.345,13.91
9.3,140.3925,3.355,13.585
9.325,140.4575,2.965,13.655
9.35,140.6175,4.07,14.24
9.375,140.1425,5.04,14.8025
9.4,138.8675,5.6925,14.2225
9.425,137.695,5.65,13.19
9.45,136.93,4.9425,12.075
9.475,136.9475,5.415,11.03
9.5,136.5375,4.8075,10.695
9.525,135.8675,4.1475,10.6825
9.55,135.0275,3.74,10.9775
9.575,134.28,3.56,11.9075
9.6,134.0575,3.8825,11.26
9.625,135.2975,4.155,10.6925
9.65,137.065,3.94,11.225
9.675,138.6825,3.68,11.5975
9.7,138.835,3.4425,11.675
9.725,138.5,3.0075,11.7675
9.75,138.21,2.875,11.57
9.775,137.985,3.1475,10.9025
9.8,138.54,3.86,11.0125
9.825,139.63,5.075,11.3825
9.85,140.1875,6.96,11.47
9.875,140.2025,8.0225,11.4375
9.9,138.9275,8.75,11.315
9.925,137.795,8.8825,11.6625
9.95,136.965,8.0525,11.89
9.975,136.1275,6.8125,11.7475
10,135.0975,5.4975,11.755
10.025,134.6525,3.875,11.3075
10.05,134.99,3.7275,11.055
10.075,133.7825,4.925,9.9075
10.1,133.9225,5.005,10.0625
10.125,135.18,4.13,10.9525
10.15,136.95,2.67,13.145
10.175,137.82,1.6575,14.2375
10.2,138.27,1.49,14.8025
10.225,139.055,1.3775,15.425
10.25,139.7425,1.3075,15.17
10.275,140.2375,1.3575,14.2825
10.3,141.3575,1.2025,13.7525
10.325,141.7375,1.015,13.84
10.35,141.765,1.105,14.38
10.375,139.965,0.4175,15.4975
10.4,138.5775,-0.215,16.1575
10.425,135.375,-0.2475,16.4525
10.45,132.5125,-0.85,17.1725
10.475,128.9775,-1.2375,17.1625
10.5,125.455,-1.5,13.9075
10.525,123.09,-1.5525,11.8225
10.55,121.445,-1.1875,10.1625
10.575,120.4125,-0.5275,9.33
10.6,120.1025,0.4625,9.86
10.625,120.1225,1.9725,11.045
10.65,120.5825,2.8175,12.2125
10.675,120.9625,3.22,13.825
10.7,121.8275,3.545,15.305
10.725,122.3625,4.0075,15.86
10.75,122.2225,4.2925,15.8425
10.775,122.665,4.26,15.405
10.8,123.3575,4.4475,14.345
10.825,124.065,4.4575,13.4625
10.85,124.93,3.87,12.55
10.875,125.5975,3.0125,12.9225
10.9,125.3725,2.3525,12.445
10.925,125.1375,1.5075,11.7425
10.95,123.6425,0.125,11.7
10.975,120.9,-1.4575,12.0625
11,118.8425,-1.305,11.4825
11.025,118.7075,-1.6725,11.8875
11.05,118.765,-1.5425,11.83
11.075,118.5575,-0.8425,12.01
11.1,120.0775,0.0025,13.3625
11.125,121.7925,-0.2025,14.715
11.15,123.2325,-0.6925,15.33
11.175,123.6775,-1.3075,15.64
11.2,125.48,-1.4475,15.295
11.225,126.56,-1.24,13.615
11.25,127.125,-0.515,11.9625
11.275,127.3075,0.15,10.4075
11.3,128.3575,1.22,10.7975
11.325,129.6575,2.6175,11.95
11.35,131.5675,3.3875,13.48
11.375,133.025,4.01,15.3875
11.4,133.7075,4.565,17.1775
11.425,133.4475,5.4,18.5
11.45,132.0625,5.8925,18.4625
11.475,129.5575,5.6675,17.525
11.5,127.6975,4.3975,16.17
11.525,126.6375,2.5125,14.89
11.55,126.4325,0.89,15.37
11.575,124.7625,0.09,14.755
11.6,122.375,0.37,12.4725
11.625,121.045,0.93,11.3125
11.65,119.8475,1.3575,10.4525
11.675,118.765,1.7475,10.5925
11.7,117.6375,2.0825,11.5775
11.725,116.475,2.7925,12.2575
11.75,118.525,2.845,13.4525
11.775,121.48,3.0275,13.7475
11.8,123.255,2.7925,13.285
11.825,124.65,1.735,13.275
11.85,126.125,0.535,14.0575
11.875,126.4825,-0.28,15.02
11.9,126.2175,-1.6175,15.6925
11.925,125.89,-2.7525,15.6775
11.95,124.785,-3.575,15.5825
11.975,124.2175,-3.395,15.66
12,124.22,-2.5375,15.8725
12.025,123.4475,-0.4925,15.55
12.05,124.6575,1.13,14.95
12.075,126.9825,2.1125,15.2475
12.1,129.455,2.625,15.7575
12.125,133.3725,3.2075,18.6725
12.15,132.1,1.8225,19.0775
12.175,130.4525,1.6975,19.295
12.2,126.72,1.5725,18.8125
12.225,122.9225,0.9525,17.275
12.25,119.8275,0.375,15.585
12.275,118.3575,0.2675,14.495
12.3,118.41,1.12,13.715
12.325,118.57,2.3425,13.44
12.35,118.465,3.385,13.5275
12.375,118.48,4.045,13.845
12.4,117.87,3.895,13.89
12.425,116.95,3.07,13.23
12.45,116.7075,2.0025,12.93
12.475,116.7175,1,11.9875
12.5,116.8475,-0.4875,10.615
12.525,116.6825,-1.8475,10.2875
12.55,116.05,-2.2575,9.73
12.575,115.3225,-2.055,9.8525
12.6,114.4275,-1.9575,10.0025
12.625,114.5175,0.1575,10.1575
12.65,116.795,2.725,12.1875
12.675,119.4675,1.5075,13.755
12.7,120.2225,1.38,13.6925
12.725,119.8275,2.125,13.0825
12.75,119.7825,3.08,12.9775
12.775,120.58,3.9725,13.1625
12.8,121.7725,4.4375,12.615
12.825,124.9325,3.96,13.0925
12.85,126.79,3.845,12.7775
12.875,128.8375,2.96,13.135
12.9,130.39,1.515,13.9275
12.925,131.5325,0.5275,15.77
12.95,130.2975,-0.315,16.2275
12.975,129.1,-1.4875,16.0975
13,127.4425,-2.5775,15.2625
13.025,125.8275,-3.345,14.34
13.05,124.755,-3.585,13.8825
13.075,124.34,-3.2475,13.9275
13.1,125.3225,-1.395,13.075
13.125,126.88,1.6525,12.61
13.15,128.525,4.2975,12.92
13.175,129.7925,5.565,14.07
13.2,131.425,5.5025,15.6725
13.225,134.54,5.3225,18.335
13.25,136.3375,4.965,19.68
13.275,137.6775,4.49,19.855
13.3,138.52,4.265,19.5225
13.325,139.5925,4.1325,19.2375
13.35,140.705,4.3225,18.44
13.375,141.0175,3.5,19.065
13.4,140.1975,1.6925,20.415
13.425,138.525,0.2475,20.495
13.45,136.5,-0.59,19.5625
13.475,133.715,-1.345,18.7125
13.5,130.5075,-2.4525,17.8675
13.525,128.1125,-3.3125,17.295
13.55,125.63,-3.5675,15.945
13.575,124.625,-2.9825,14.8275
13.6,124.5575,-2.2525,14.4525
13.625,125.3475,0.18,13.305
13.65,126.4125,1.9725,13.1925
13.675,127.36,2.42,13.96
13.7,127.615,2.4675,14.835
13.725,126.94,1.4925,16
13.75,126.5275,0.305,17.12
13.775,125.535,-1.3725,17.1975
13.8,123.6825,-1.9325,16.3675
13.825,122.045,-1.75,15.03
13.85,120.5575,-1.8275,12.385
13.875,120.635,0.2075,12.86
13.9,121.45,1.085,14.65
13.925,121.565,1.3025,15.9125
13.95,120.69,1.4975,16.4975
13.975,118.7625,1.07,15.7975
14,119.3275,1.24,15.965
14.025,120.665,1.955,15.5425
14.05,121.9725,2.4125,16.115
14.075,124.0775,2.5675,16.72
14.1,128.175,1.4625,18.145
14.125,129.9075,0.4425,18.65
14.15,131.4025,-0.495,18.49
14.175,132.4375,-1.2325,18.24
14.2,133.195,-2.215,19.0675
14.225,133.6275,-2.93,19.9175
14.25,133.215,-2.965,20.045
14.275,132.845,-2.87,19.7225
14.3,131.265,-0.66,18.9875
14.325,129.8475,2.24,18.2075
14.35,128.15,4.8875,17.2425
14.375,127.0825,6.3925,16.21
14.4,126.0075,6.475,15.335
14.425,125.4325,4.5575,15.155
14.45,124.6125,2.275,15.6075
14.475,123.715,1.22,15.4625
14.5,123.035,1.505,15.23
14.525,122.2225,1.3775,14.6925
14.55,122.04,0.3725,15.2125
14.575,123.3975,-0.2525,15.47
14.6,124.8,-0.7825,15.59
14.625,125.895,-1.0425,15.26
14.65,126.785,-0.8125,15.1625
14.675,127.0525,0.0225,14.68
14.7,127.55,0.6025,14.85
14.725,127.9175,0.555,15.3025
14.75,128.23,-0.1575,15.8125
14.775,128.49,-0.9975,15.1325
14.8,128.2225,0.425,13.795
14.825,127.6,1.6225,12.6375
14.85,126.775,2.5675,12.1125
14.875,126.145,2.11,11.5425
14.9,124.88,1.6075,10.595
14.925,123.4025,0.8475,9.81
14.95,122.4675,0.0375,10.6625
14.975,121.08,-0.545,11.5275
15,119.465,-1.0325,12.215
15.025,116.67,-2.425,13.275
15.05,114.415,-2.6525,13.17
15.075,112.995,-2.895,12.885
15.1,111.9725,-2.8775,12.32
15.125,111.7075,-3.0075,12.5575
15.15,112.225,-3.6375,12.395
15.175,113.4,-3.9525,12.1875
15.2,115.8975,-3.775,13.05
15.225,118.265,-3.5675,14.1875
15.25,120.5775,-1.91,14.4725
15.275,122.885,-1.34,14.865
15.3,125.765,-0.5075,16.4625
15.325,127.205,0.6825,17.055
15.35,129.14,1.54,17.8425
15.375,131.6,1.5075,18.33
15.4,133.75,2.5775,19.3875
15.425,134.535,3.77,19.5425
15.45,134.49,4.7775,19.33
15.475,133.595,5.1475,19.0925
15.5,132.8725,4.7,18.8275
15.525,131.65,2.845,18.595
15.55,132.0675,1.61,18.2375
15.575,133.24,-0.67,18.7925
15.6,134.7775,-1.58,19.0725
15.625,136.5325,-1.3925,19.295
15.65,138.1725,-0.9625,19.6775
15.675,139.5575,-0.59,19.88
15.7,140.16,0.1025,20.03
15.725,140.98,0.5825,20.0525
15.75,140.995,-0.365,20.0875
15.775,138.295,-2.5425,17.5725
15.8,136.66,-3.6375,15.66
15.825,135.2225,-4.365,14.265
15.85,132.515,-5.4825,12.42
15.875,130.5825,-5.415,11.3925
15.9,128.6525,-3.68,11.1675
15.925,127.3275,-1.5425,11.3925
15.95,126.4175,0.3425,12.1225
15.975,125.6425,1.27,13.5025
16,125.6725,0.4975,15.035
16.025,125.7825,0.9825,15.555
16.05,125.7075,1.7225,15.665
16.075,126.095,2.505,15.58
16.1,126.1725,2.7375,15.13
16.125,126.765,2.675,15.155
16.15,127.935,2.76,15.5375
16.175,128.6475,1.595,16.54
16.2,128.8725,-0.1325,17.5825
16.225,129.47,0.3375,18.0075
16.25,129.395,2.3675,17.9425
16.275,129.0375,3.8475,17.165
16.3,128.7225,4.7375,16.155
16.325,128.8275,4.78,15.18
16.35,128.525,4.1875,14.5825
16.375,127.8975,3.1475,14.395
16.4,127.28,2.135,14.125
16.425,127.8325,1.1925,14.655
16.45,129.315,-0.06,15.6425
16.475,130.3975,-1.5975,16.3125
16.5,130.9425,-1.485,16.845
16.525,130.635,-0.7875,16.6975
16.55,130.1975,0.3175,16.3525
16.575,130.1825,0.9925,16.8625
16.6,130.2775,0.04,17.51
16.625,130.96,-1.3575,18.4525
16.65,130.02,-1.8675,18.1925
16.675,127.4375,-0.585,16.4675
16.7,126.7225,0.4775,15.5575
16.725,127.495,1.0375,15.755
16.75,128.9025,0.97,16.5075
16.775,131.105,1.36,17.365
16.8,133.44,1.375,17.9375
16.825,135.45,0.9375,18.7975
16.85,137.4975,0.3,20.715
16.875,138.27,-0.6525,21.855
16.9,138.6175,-1.1675,21.9375
16.925,138.115,-2.0425,20.8875
16.95,137.035,-3,19.0925
16.975,136.2725,-3.6075,17.725
17,135.7475,-3.86,16.85
17.025,134.9725,-3.52,16.5075
17.05,134.195,-3.225,16.3325
17.075,131.575,-3.81,13.8275
17.1,129.335,-3.565,12.7175
